# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
113.9          	U              	(3.14320627e-03 -1.60122274e-03 -5.12633774e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574825e+00 1.70988399e-01 7.90085676e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
113.95         	p              	-4.99932019e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86992111e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
113.95         	U              	(3.14317434e-03 -1.60119418e-03 -5.12651544e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574822e+00 1.70988418e-01 7.90082621e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
114            	p              	-4.99928497e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86993442e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
114            	U              	(3.14320178e-03 -1.60121880e-03 -5.12634835e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574817e+00 1.70988430e-01 7.90085161e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
114.05         	p              	-4.99931290e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86992530e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
114.05         	U              	(3.14317393e-03 -1.60119389e-03 -5.12650346e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574814e+00 1.70988449e-01 7.90082661e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
114.1          	p              	-4.99928133e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86993627e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
114.1          	U              	(3.14319798e-03 -1.60121557e-03 -5.12635811e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574810e+00 1.70988462e-01 7.90084815e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
114.15         	p              	-4.99930634e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86992889e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
114.15         	U              	(3.14317387e-03 -1.60119393e-03 -5.12649287e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574806e+00 1.70988480e-01 7.90082645e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
114.2          	p              	-4.99927750e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86993836e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
114.2          	U              	(3.14319464e-03 -1.60121271e-03 -5.12636683e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574802e+00 1.70988493e-01 7.90084493e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
114.25         	p              	-4.99931060e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86993028e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
114.25         	U              	(3.14316229e-03 -1.60118566e-03 -5.12652290e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574798e+00 1.70988514e-01 7.90081736e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
114.3          	p              	-4.99927226e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86994346e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
114.3          	U              	(3.14320200e-03 -1.60121965e-03 -5.12632201e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574794e+00 1.70988523e-01 7.90085350e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
114.35         	p              	-4.99930638e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86993431e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
114.35         	U              	(3.14316595e-03 -1.60118701e-03 -5.12652470e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574791e+00 1.70988544e-01 7.90081551e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
114.4          	p              	-4.99926773e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86994624e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
114.4          	U              	(3.14319694e-03 -1.60121511e-03 -5.12633541e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574787e+00 1.70988555e-01 7.90084751e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
114.45         	p              	-4.99929839e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86993823e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
114.45         	U              	(3.14316593e-03 -1.60118707e-03 -5.12650991e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574783e+00 1.70988575e-01 7.90081665e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
114.5          	p              	-4.99926408e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86994819e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
114.5          	U              	(3.14319269e-03 -1.60121147e-03 -5.12634770e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574779e+00 1.70988586e-01 7.90084343e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
114.55         	p              	-4.99929132e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86994157e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
114.55         	U              	(3.14316623e-03 -1.60118745e-03 -5.12649708e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574775e+00 1.70988606e-01 7.90081708e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
114.6          	p              	-4.99926032e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86995030e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
114.6          	U              	(3.14318901e-03 -1.60120830e-03 -5.12635844e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574771e+00 1.70988618e-01 7.90083968e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
114.65         	p              	-4.99929600e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86994284e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
114.65         	U              	(3.14315375e-03 -1.60117878e-03 -5.12652912e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574768e+00 1.70988639e-01 7.90080737e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
114.7          	p              	-4.99925533e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86995529e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
114.7          	U              	(3.14319697e-03 -1.60121597e-03 -5.12631064e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574764e+00 1.70988648e-01 7.90084938e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
114.75         	p              	-4.99929143e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86994661e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
114.75         	U              	(3.14315833e-03 -1.60118049e-03 -5.12652955e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574760e+00 1.70988669e-01 7.90080572e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
114.8          	p              	-4.99925087e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86995810e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
114.8          	U              	(3.14319137e-03 -1.60121082e-03 -5.12632695e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574757e+00 1.70988679e-01 7.90084259e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
114.85         	p              	-4.99928287e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86995033e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
114.85         	U              	(3.14315872e-03 -1.60118093e-03 -5.12651203e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574753e+00 1.70988699e-01 7.90080757e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
114.9          	p              	-4.99924728e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86996008e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
114.9          	U              	(3.14318672e-03 -1.60120680e-03 -5.12634161e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574749e+00 1.70988711e-01 7.90083793e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
114.95         	p              	-4.99927543e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86995352e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
114.95         	U              	(3.14315934e-03 -1.60118163e-03 -5.12649719e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574746e+00 1.70988730e-01 7.90080854e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
115            	p              	-4.99924325e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86996364e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
115            	U              	(3.14319725e-03 -1.60121346e-03 -5.12630458e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574742e+00 1.70988739e-01 7.90084459e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
115.05         	p              	-4.99928447e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86995409e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
115.05         	U              	(3.14314691e-03 -1.60116997e-03 -5.12654909e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574738e+00 1.70988763e-01 7.90079442e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
115.1          	p              	-4.99923834e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86996758e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
115.1          	U              	(3.14318807e-03 -1.60120848e-03 -5.12630446e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574734e+00 1.70988772e-01 7.90084244e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
115.15         	p              	-4.99927492e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86995818e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
115.15         	U              	(3.14315000e-03 -1.60117329e-03 -5.12652766e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574731e+00 1.70988794e-01 7.90079819e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
115.2          	p              	-4.99923449e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86996986e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
115.2          	U              	(3.14318380e-03 -1.60120478e-03 -5.12632463e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574727e+00 1.70988804e-01 7.90083624e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
115.25         	p              	-4.99926646e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86996158e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
115.25         	U              	(3.14315188e-03 -1.60117512e-03 -5.12650854e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574724e+00 1.70988824e-01 7.90079990e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
115.3          	p              	-4.99923104e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86997174e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
115.3          	U              	(3.14317944e-03 -1.60120096e-03 -5.12634087e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574720e+00 1.70988835e-01 7.90083128e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
115.35         	p              	-4.99925877e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86996481e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
115.35         	U              	(3.14315293e-03 -1.60117626e-03 -5.12649259e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574716e+00 1.70988855e-01 7.90080116e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
115.4          	p              	-4.99922694e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86997544e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
115.4          	U              	(3.14318992e-03 -1.60120740e-03 -5.12630531e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574713e+00 1.70988864e-01 7.90083778e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
115.45         	p              	-4.99926709e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86996525e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
115.45         	U              	(3.14314106e-03 -1.60116488e-03 -5.12654253e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574709e+00 1.70988887e-01 7.90078713e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
115.5          	p              	-4.99922215e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86997938e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
115.5          	U              	(3.14318058e-03 -1.60120250e-03 -5.12630670e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574706e+00 1.70988896e-01 7.90083537e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
115.55         	p              	-4.99925754e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86996929e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
115.55         	U              	(3.14314431e-03 -1.60116853e-03 -5.12652016e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574702e+00 1.70988918e-01 7.90079121e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
115.6          	p              	-4.99921854e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86998146e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
115.6          	U              	(3.14317626e-03 -1.60119873e-03 -5.12632751e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574698e+00 1.70988928e-01 7.90082898e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
115.65         	p              	-4.99924923e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86997255e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
115.65         	U              	(3.14314631e-03 -1.60117051e-03 -5.12650064e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574695e+00 1.70988948e-01 7.90079317e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
115.7          	p              	-4.99921524e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86998319e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
115.7          	U              	(3.14317195e-03 -1.60119490e-03 -5.12634398e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574691e+00 1.70988959e-01 7.90082385e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
115.75         	p              	-4.99925431e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86997300e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
115.75         	U              	(3.14313250e-03 -1.60116165e-03 -5.12653500e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574688e+00 1.70988982e-01 7.90078268e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
115.8          	p              	-4.99921057e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86998849e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
115.8          	U              	(3.14318072e-03 -1.60120402e-03 -5.12629256e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574684e+00 1.70988989e-01 7.90083530e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
115.85         	p              	-4.99924894e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86997630e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
115.85         	U              	(3.14313936e-03 -1.60116427e-03 -5.12653069e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574681e+00 1.70989011e-01 7.90078182e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
115.9          	p              	-4.99920660e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86999092e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
115.9          	U              	(3.14317412e-03 -1.60119744e-03 -5.12631571e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574677e+00 1.70989020e-01 7.90082674e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
115.95         	p              	-4.99923951e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86998005e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
115.95         	U              	(3.14314079e-03 -1.60116574e-03 -5.12650716e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574674e+00 1.70989041e-01 7.90078518e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
116            	p              	-4.99920329e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86999262e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
116            	U              	(3.14316878e-03 -1.60119269e-03 -5.12633519e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574670e+00 1.70989051e-01 7.90082087e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
116.05         	p              	-4.99923159e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86998324e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
116.05         	U              	(3.14314210e-03 -1.60116721e-03 -5.12648861e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574667e+00 1.70989071e-01 7.90078721e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
116.1          	p              	-4.99919931e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.86999645e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
116.1          	U              	(3.14317952e-03 -1.60119883e-03 -5.12630011e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574663e+00 1.70989079e-01 7.90082756e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
116.15         	p              	-4.99923968e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86998303e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
116.15         	U              	(3.14313040e-03 -1.60115553e-03 -5.12653813e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574660e+00 1.70989103e-01 7.90077272e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
116.2          	p              	-4.99919495e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87000015e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
116.2          	U              	(3.14316936e-03 -1.60119381e-03 -5.12630400e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574657e+00 1.70989112e-01 7.90082484e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
116.25         	p              	-4.99923001e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86998709e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
116.25         	U              	(3.14313403e-03 -1.60115991e-03 -5.12651318e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574653e+00 1.70989134e-01 7.90077761e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
116.3          	p              	-4.99919161e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87000188e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
116.3          	U              	(3.14316473e-03 -1.60118970e-03 -5.12632698e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574650e+00 1.70989144e-01 7.90081781e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
116.35         	p              	-4.99922161e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86999050e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
116.35         	U              	(3.14313632e-03 -1.60116224e-03 -5.12649216e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574646e+00 1.70989164e-01 7.90078008e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
116.4          	p              	-4.99918855e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87000331e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
116.4          	U              	(3.14316035e-03 -1.60118572e-03 -5.12634443e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574643e+00 1.70989175e-01 7.90081227e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
116.45         	p              	-4.99921416e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86999375e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
116.45         	U              	(3.14313755e-03 -1.60116366e-03 -5.12647568e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574640e+00 1.70989194e-01 7.90078182e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
116.5          	p              	-4.99918605e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87000287e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
116.5          	U              	(3.14314967e-03 -1.60118001e-03 -5.12635816e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16574636e+00 1.70989206e-01 7.90080978e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
116.55         	p              	-4.99919894e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.86999929e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
