# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
0.05           	p              	-3.75998068e+01	(1.30675477e+01 -1.93303998e+01 1.31458292e-17)	5.02749531e+01	(8.50121714e+00 1.93303998e+01 -3.37940727e-17)
176.35         	U              	(-5.75151025e-02 -3.41189295e-01 -2.99810986e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.44946148e+00 1.17738344e-01 2.04049706e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
176.4          	p              	-8.08857403e-01	(2.40136978e+00 2.84582513e-01 2.61626225e-17)	5.51310010e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
176.4          	U              	(-5.64936150e-02 -3.19430157e-01 -2.95362449e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.44773390e+00 1.19950245e-01 2.02008120e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
176.45         	p              	-8.04580427e-01	(2.40136978e+00 2.84582513e-01 2.61626225e-17)	5.51193002e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
176.45         	U              	(-5.56686422e-02 -2.97274817e-01 -2.89216411e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.44593151e+00 1.22176986e-01 1.99977701e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
176.5          	p              	-8.01655578e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.51039347e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
176.5          	U              	(-5.50494785e-02 -2.74642394e-01 -2.83456085e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.44405589e+00 1.24416428e-01 1.97922791e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
176.55         	p              	-7.99658783e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.50824873e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
176.55         	U              	(-5.47514825e-02 -2.51585995e-01 -2.79167799e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.44210969e+00 1.26666931e-01 1.95849181e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
176.6          	p              	-7.97268137e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.50692484e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
176.6          	U              	(-5.46006088e-02 -2.28278481e-01 -2.68782739e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.44009479e+00 1.28925960e-01 1.93786475e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
176.65         	p              	-7.93624344e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.50862115e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
176.65         	U              	(-5.45179205e-02 -2.04515589e-01 -2.58815786e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.43800929e+00 1.31193417e-01 1.91717066e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
176.7          	p              	-7.90880994e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.50562738e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
176.7          	U              	(-5.46885458e-02 -1.80421903e-01 -2.51752745e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.43585326e+00 1.33468439e-01 1.89636209e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
176.75         	p              	-7.86963020e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.50605702e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
176.75         	U              	(-5.52703129e-02 -1.55960513e-01 -2.47085900e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.43363376e+00 1.35746564e-01 1.87551490e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
176.8          	p              	-7.83174358e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.50487524e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
176.8          	U              	(-5.60763214e-02 -1.31353763e-01 -2.35407293e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.43134938e+00 1.38026477e-01 1.85494324e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
176.85         	p              	-7.78915792e-01	(2.52252994e+00 2.98953048e-01 -1.16567447e-17)	5.50452797e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
176.85         	U              	(-5.70830738e-02 -1.06482183e-01 -2.25186751e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.42899950e+00 1.40306398e-01 1.83447453e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
176.9          	p              	-7.74923171e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.50449811e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
176.9          	U              	(-5.83283409e-02 -8.12994214e-02 -2.15561334e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.42658765e+00 1.42583415e-01 1.81399110e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
176.95         	p              	-7.72229049e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.50536682e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
176.95         	U              	(-5.98140386e-02 -5.58070358e-02 -2.05255185e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.42411711e+00 1.44855971e-01 1.79343044e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
177            	p              	-7.69066460e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.50205887e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
177            	U              	(-6.16355238e-02 -2.97370083e-02 -1.98505935e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.42158766e+00 1.47121450e-01 1.77336381e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
177.05         	p              	-7.64680806e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.50224653e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
177.05         	U              	(-6.38828985e-02 -3.89948735e-03 -1.87709851e-19)	(2.77852312e+00 -3.29315826e-01 -1.06004526e-17)	(1.41899843e+00 1.49378994e-01 1.75332026e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
177.1          	p              	-7.59253976e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.50343536e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
177.1          	U              	(-7.36439613e-02 -2.48729217e-02 -1.47324187e-19)	(3.11615028e+00 -1.04030998e+00 1.37706306e-17)	(1.41634916e+00 1.51626045e-01 1.73367708e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
177.15         	p              	-7.55953237e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.50192226e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
177.15         	U              	(-7.48846024e-02 -2.19400353e-03 -1.49865383e-19)	(3.11615028e+00 -1.04030998e+00 1.37706306e-17)	(1.41364692e+00 1.53862810e-01 1.71321736e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
177.2          	p              	-7.52073699e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.49955029e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
177.2          	U              	(-5.12513692e-02 -3.84534693e-03 -1.32064482e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.41089228e+00 1.56086526e-01 1.69358630e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
177.25         	p              	-7.48173303e-01	(2.64819197e+00 3.13857539e-01 0.00000000e+00)	5.50281692e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
177.25         	U              	(-5.10625013e-02 -1.29104407e-02 -1.28425137e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.40809391e+00 1.58292722e-01 1.67379567e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
177.3          	p              	-7.42188511e-01	(2.77852312e+00 3.29315826e-01 1.06004526e-17)	5.49750301e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
177.3          	U              	(-5.07544795e-02 -2.19328451e-02 -1.29486838e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.40524262e+00 1.60480207e-01 1.65531435e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
177.35         	p              	-7.38776139e-01	(2.77852312e+00 3.29315826e-01 1.06004526e-17)	5.49991473e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
177.35         	U              	(-5.03389921e-02 -3.08443669e-02 -1.28044165e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.40234487e+00 1.62647294e-01 1.63609861e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
177.4          	p              	-7.32937081e-01	(2.77852312e+00 3.29315826e-01 1.06004526e-17)	5.50198840e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
177.4          	U              	(-4.98198543e-02 -3.96484373e-02 -1.26544703e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.39940019e+00 1.64792944e-01 1.61753878e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
177.45         	p              	-7.29969412e-01	(2.77852312e+00 3.29315826e-01 1.06004526e-17)	5.50390251e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
177.45         	U              	(-4.92261396e-02 -4.83367482e-02 -1.25020387e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.39641332e+00 1.66915893e-01 1.59878347e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
177.5          	p              	-7.29105975e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.50010014e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
177.5          	U              	(-4.85696087e-02 -5.69318563e-02 -1.23752138e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.39338531e+00 1.69012377e-01 1.58092224e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
177.55         	p              	-7.35029420e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.50332304e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
177.55         	U              	(-4.78193807e-02 -6.53661715e-02 -1.20153500e-19)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.39032377e+00 1.71081448e-01 1.56251389e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
177.6          	p              	-7.41695728e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.50781234e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
177.6          	U              	(-4.78867762e-02 -7.11061563e-02 -8.68360927e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.38722551e+00 1.73119333e-01 1.54559367e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
177.65         	p              	-7.48395817e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.50938815e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
177.65         	U              	(-4.89423394e-02 -8.01390673e-02 -8.67111133e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.38409290e+00 1.75124720e-01 1.52851913e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
177.7          	p              	-7.54824095e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.51184201e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
177.7          	U              	(-4.98928647e-02 -8.89580923e-02 -8.68393520e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.38092889e+00 1.77096000e-01 1.51180676e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
177.75         	p              	-7.60689430e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.51787421e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
177.75         	U              	(-5.07202132e-02 -9.75359523e-02 -8.61531360e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.37773904e+00 1.79030524e-01 1.49538540e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
177.8          	p              	-7.67064854e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.52091737e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
177.8          	U              	(-5.14210945e-02 -1.05876328e-01 -8.53273338e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.37452260e+00 1.80926219e-01 1.47980603e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
177.85         	p              	-7.72916480e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.52502924e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
177.85         	U              	(-5.19828094e-02 -1.13953367e-01 -8.38413298e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.37128499e+00 1.82781158e-01 1.46424454e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
177.9          	p              	-7.78705989e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.52904506e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
177.9          	U              	(-5.25101570e-02 -1.21711743e-01 -8.32705117e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.36803067e+00 1.84592478e-01 1.44932139e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
177.95         	p              	-7.84733492e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.53261293e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
177.95         	U              	(-5.29635223e-02 -1.29174943e-01 -8.18443734e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.36475984e+00 1.86358637e-01 1.43508303e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
178            	p              	-7.90314466e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.53666193e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
178            	U              	(-5.33168521e-02 -1.36328185e-01 -7.99372556e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.36147508e+00 1.88079247e-01 1.42097853e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
178.05         	p              	-7.96043706e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.53911481e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
178.05         	U              	(-5.35762766e-02 -1.43129282e-01 -7.77937311e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.35895228e+00 1.24908421e-01 1.10005512e-19)	(7.84021977e-01 1.70081702e+00 4.15952369e-17)
178.1          	p              	-8.01607460e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.54290925e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
178.1          	U              	(-5.37093646e-02 -1.49611710e-01 -7.52820609e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.35647588e+00 1.27270348e-01 1.08910091e-19)	(7.84021977e-01 1.70081702e+00 4.15952369e-17)
178.15         	p              	-8.06433164e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.54857383e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
178.15         	U              	(-5.37528158e-02 -1.55764631e-01 -7.30846428e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.35397368e+00 1.29574687e-01 1.07816778e-19)	(7.84021977e-01 1.70081702e+00 4.15952369e-17)
178.2          	p              	-8.12239179e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.54813644e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
178.2          	U              	(-5.37342131e-02 -1.61573028e-01 -7.09028174e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.37052845e+00 2.37711772e-01 1.10811467e-19)	(6.61194209e+00 -2.03272327e+00 0.00000000e+00)
178.25         	p              	-8.17299114e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.55021193e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
178.25         	U              	(-5.36455095e-02 -1.67020912e-01 -6.82637792e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.37659202e+00 2.24713766e-01 1.12795861e-19)	(6.61194209e+00 -2.03272327e+00 0.00000000e+00)
178.3          	p              	-8.21977774e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.55475736e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
178.3          	U              	(-5.34887980e-02 -1.72114412e-01 -6.56729301e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.38156857e+00 2.10536693e-01 1.19191289e-19)	(6.61194209e+00 -2.03272327e+00 0.00000000e+00)
178.35         	p              	-8.26718948e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.55813303e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
178.35         	U              	(-5.32757456e-02 -1.76857513e-01 -6.31603225e-20)	(1.00360472e+00 -4.62658921e-01 -2.38761481e-17)	(1.38529151e+00 1.95148637e-01 1.25564812e-19)	(6.61194209e+00 -2.03272327e+00 0.00000000e+00)
178.4          	p              	-8.31432718e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.56008170e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
178.4          	U              	(-8.24864047e-02 -4.28672517e-02 -3.03262616e-19)	(1.17685237e+00 -4.62739455e-02 3.30035132e-17)	(1.38758712e+00 1.78493754e-01 1.31787911e-19)	(6.61194209e+00 -2.03272327e+00 0.00000000e+00)
178.45         	p              	-8.35591881e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.56390515e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
178.45         	U              	(-8.22949351e-02 -6.10463119e-02 -3.08605370e-19)	(1.17685237e+00 -4.62739455e-02 3.30035132e-17)	(1.38829985e+00 1.60516512e-01 1.38265771e-19)	(6.61194209e+00 -2.03272327e+00 0.00000000e+00)
178.5          	p              	-8.40154220e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.56503643e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
178.5          	U              	(-7.50317089e-02 -2.40838886e-02 -3.17506018e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.33877110e+00 2.26052312e-01 1.32203733e-19)	(6.90684516e+00 -2.21697717e+00 0.00000000e+00)
178.55         	p              	-8.43963531e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.56944238e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
178.55         	U              	(-7.50985134e-02 -4.21982887e-02 -3.27350260e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.34582992e+00 2.15995967e-01 1.43022269e-19)	(6.90684516e+00 -2.21697717e+00 0.00000000e+00)
178.6          	p              	-8.47728230e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.57105570e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
178.6          	U              	(-7.48698933e-02 -6.01470954e-02 -3.34317253e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.35217912e+00 2.05015558e-01 1.41672040e-19)	(6.90684516e+00 -2.21697717e+00 0.00000000e+00)
178.65         	p              	-8.51524819e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.57192139e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
178.65         	U              	(-7.44076730e-02 -7.79354042e-02 -3.40793744e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.35775495e+00 1.93117226e-01 1.45992885e-19)	(6.90684516e+00 -2.21697717e+00 0.00000000e+00)
178.7          	p              	-8.55089592e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.57624299e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
178.7          	U              	(-7.37529994e-02 -9.55917428e-02 -3.47334233e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.37684990e+00 2.10178185e-01 1.03587539e-19)	(6.97435489e+00 -2.03245417e+00 -3.67821820e-17)
178.75         	p              	-8.58035738e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.57890758e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
178.75         	U              	(-7.28819471e-02 -1.13027874e-01 -3.51868659e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.37894020e+00 1.92787023e-01 1.05422871e-19)	(6.97435489e+00 -2.03245417e+00 -3.67821820e-17)
178.8          	p              	-8.61406081e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.57819196e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
178.8          	U              	(-7.18137456e-02 -1.30233624e-01 -3.56273732e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.37936251e+00 1.73902679e-01 1.06739443e-19)	(6.97435489e+00 -2.03245417e+00 -3.67821820e-17)
178.85         	p              	-8.64730849e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.57870558e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
178.85         	U              	(-7.05864822e-02 -1.47264510e-01 -3.61311690e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.31740991e+00 1.54006027e-01 1.01669879e-19)	(7.84021977e-01 1.70081702e+00 4.15952369e-17)
178.9          	p              	-8.67080622e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.58195771e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
178.9          	U              	(-6.91730284e-02 -1.64011178e-01 -3.63754147e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.31036961e+00 2.34054609e-01 1.44789276e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
178.95         	p              	-8.69655059e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.58208088e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
178.95         	U              	(-6.75969468e-02 -1.80470303e-01 -3.66231738e-19)	(1.17685237e+00 4.62739455e-02 -3.22329753e-17)	(1.30789675e+00 2.34556683e-01 1.44564614e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
179            	p              	-8.72036672e-01	(-4.06193460e-02 -1.03340804e+00 -1.51960920e-17)	5.58208657e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
